Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2003,Alzheimer's disease (G30),Alzheimer's disease,Delaware,147,18.6
2003,Alzheimer's disease (G30),Alzheimer's disease,District of Columbia,95,17.0
2003,Alzheimer's disease (G30),Alzheimer's disease,Florida,4316,18.9
2003,Alzheimer's disease (G30),Alzheimer's disease,Georgia,1630,26.9
2003,Alzheimer's disease (G30),Alzheimer's disease,Hawaii,161,11.9
2003,Alzheimer's disease (G30),Alzheimer's disease,Idaho,355,28.3
2003,Alzheimer's disease (G30),Alzheimer's disease,Illinois,2626,20.9
2003,Alzheimer's disease (G30),Alzheimer's disease,Indiana,1515,24.6
2003,Alzheimer's disease (G30),Alzheimer's disease,Iowa,887,22.1
2003,Alzheimer's disease (G30),Alzheimer's disease,Kansas,781,24.7
2003,Alzheimer's disease (G30),Alzheimer's disease,Kentucky,1072,27.7
2003,Alzheimer's disease (G30),Alzheimer's disease,Louisiana,1184,30.0
2003,Alzheimer's disease (G30),Alzheimer's disease,Maine,467,30.2
2003,Alzheimer's disease (G30),Alzheimer's disease,Maryland,865,17.8
2003,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1609,21.3
2003,Alzheimer's disease (G30),Alzheimer's disease,Michigan,2133,21.4
2003,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1243,22.7
2003,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,583,22.0
2003,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1293,20.6
2003,Alzheimer's disease (G30),Alzheimer's disease,Montana,235,22.7
2003,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,461,22.2
2003,Alzheimer's disease (G30),Alzheimer's disease,Nevada,309,19.6
2003,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,286,23.0
2003,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1636,17.7
2003,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,360,21.6
2003,Alzheimer's disease (G30),Alzheimer's disease,New York,1866,9.0
2003,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,2145,28.3
2003,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,336,37.5
2003,Alzheimer's disease (G30),Alzheimer's disease,Ohio,2902,23.7
2003,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,794,22.1
2003,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1157,29.8
2003,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,2952,18.3
2003,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,303,22.0
2003,Alzheimer's disease (G30),Alzheimer's disease,South Carolina,1051,28.8
2003,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,174,17.5
2003,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,1466,26.9
2003,Alzheimer's disease (G30),Alzheimer's disease,Texas,4015,24.9
2003,Alzheimer's disease (G30),Alzheimer's disease,United States,63457,22.1
2003,Alzheimer's disease (G30),Alzheimer's disease,Utah,332,21.4
2003,Alzheimer's disease (G30),Alzheimer's disease,Vermont,171,25.9
2003,Alzheimer's disease (G30),Alzheimer's disease,Virginia,1466,23.4
2003,Alzheimer's disease (G30),Alzheimer's disease,Washington,2380,41.4
2003,Alzheimer's disease (G30),Alzheimer's disease,West Virginia,470,22.2
2003,Alzheimer's disease (G30),Alzheimer's disease,Wisconsin,1411,22.6
2003,Alzheimer's disease (G30),Alzheimer's disease,Wyoming,142,30.9
2002,Alzheimer's disease (G30),Alzheimer's disease,Alabama,1189,27.0
2002,Alzheimer's disease (G30),Alzheimer's disease,Alaska,61,25.8
2002,Alzheimer's disease (G30),Alzheimer's disease,Arizona,1433,28.7
2002,Alzheimer's disease (G30),Alzheimer's disease,Arkansas,551,18.6
2002,Alzheimer's disease (G30),Alzheimer's disease,California,5421,18.6
2002,Alzheimer's disease (G30),Alzheimer's disease,Colorado,954,29.0
2002,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,570,13.6
2002,Alzheimer's disease (G30),Alzheimer's disease,Delaware,128,16.7
2002,Alzheimer's disease (G30),Alzheimer's disease,District of Columbia,107,19.0
2002,Alzheimer's disease (G30),Alzheimer's disease,Florida,4052,18.1
2002,Alzheimer's disease (G30),Alzheimer's disease,Georgia,1525,25.5
2002,Alzheimer's disease (G30),Alzheimer's disease,Hawaii,141,10.9
2002,Alzheimer's disease (G30),Alzheimer's disease,Idaho,318,26.1
2002,Alzheimer's disease (G30),Alzheimer's disease,Illinois,2398,19.3
2002,Alzheimer's disease (G30),Alzheimer's disease,Indiana,1475,24.3
2002,Alzheimer's disease (G30),Alzheimer's disease,Iowa,899,22.6
2002,Alzheimer's disease (G30),Alzheimer's disease,Kansas,755,24.1
2002,Alzheimer's disease (G30),Alzheimer's disease,Kentucky,1013,26.3
2002,Alzheimer's disease (G30),Alzheimer's disease,Louisiana,1111,28.5
2002,Alzheimer's disease (G30),Alzheimer's disease,Maine,513,33.6
2002,Alzheimer's disease (G30),Alzheimer's disease,Maryland,866,18.4
2002,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1570,21.2
2002,Alzheimer's disease (G30),Alzheimer's disease,Michigan,1958,20.0
2002,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1192,22.3
2002,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,574,21.6
2002,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1187,19.0
2002,Alzheimer's disease (G30),Alzheimer's disease,Montana,285,27.9
2002,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,460,22.3
2002,Alzheimer's disease (G30),Alzheimer's disease,Nevada,253,17.3
2002,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,311,25.6
2002,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1522,16.7
2002,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,325,19.9
2002,Alzheimer's disease (G30),Alzheimer's disease,New York,1803,8.9
2002,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,1962,26.6
2002,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,294,33.7
2002,Alzheimer's disease (G30),Alzheimer's disease,Ohio,2599,21.7
2002,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,754,21.1
2002,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1124,29.6
2002,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,2823,17.8
2002,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,264,19.5
2002,Alzheimer's disease (G30),Alzheimer's disease,South Carolina,967,27.1
2002,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,167,17.0
2002,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,1299,24.0
2002,Alzheimer's disease (G30),Alzheimer's disease,Texas,3793,23.9
2002,Alzheimer's disease (G30),Alzheimer's disease,United States,58866,20.8
2002,Alzheimer's disease (G30),Alzheimer's disease,Utah,303,19.9
2002,Alzheimer's disease (G30),Alzheimer's disease,Vermont,163,25.2
2002,Alzheimer's disease (G30),Alzheimer's disease,Virginia,1368,22.4
2002,Alzheimer's disease (G30),Alzheimer's disease,Washington,2195,39.0
2002,Alzheimer's disease (G30),Alzheimer's disease,West Virginia,405,19.2
2002,Alzheimer's disease (G30),Alzheimer's disease,Wisconsin,1344,22.0
2002,Alzheimer's disease (G30),Alzheimer's disease,Wyoming,122,27.0
2001,Alzheimer's disease (G30),Alzheimer's disease,Alabama,1103,25.1
2001,Alzheimer's disease (G30),Alzheimer's disease,Alaska,44,18.9
2001,Alzheimer's disease (G30),Alzheimer's disease,Arizona,1108,22.7
2001,Alzheimer's disease (G30),Alzheimer's disease,Arkansas,452,15.3
2001,Alzheimer's disease (G30),Alzheimer's disease,California,4935,17.2
2001,Alzheimer's disease (G30),Alzheimer's disease,Colorado,852,26.4
2001,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,573,14.0
2001,Alzheimer's disease (G30),Alzheimer's disease,Delaware,135,18.0
2001,Alzheimer's disease (G30),Alzheimer's disease,District of Columbia,99,17.5
2001,Alzheimer's disease (G30),Alzheimer's disease,Florida,3643,16.4
2001,Alzheimer's disease (G30),Alzheimer's disease,Georgia,1419,24.1
2001,Alzheimer's disease (G30),Alzheimer's disease,Hawaii,122,9.8
2001,Alzheimer's disease (G30),Alzheimer's disease,Idaho,294,24.7
2001,Alzheimer's disease (G30),Alzheimer's disease,Illinois,2163,17.5
2001,Alzheimer's disease (G30),Alzheimer's disease,Indiana,1231,20.5
2001,Alzheimer's disease (G30),Alzheimer's disease,Iowa,863,21.8
2001,Alzheimer's disease (G30),Alzheimer's disease,Kansas,642,20.5
2001,Alzheimer's disease (G30),Alzheimer's disease,Kentucky,966,25.1
2001,Alzheimer's disease (G30),Alzheimer's disease,Louisiana,957,24.6
2001,Alzheimer's disease (G30),Alzheimer's disease,Maine,471,31.3
2001,Alzheimer's disease (G30),Alzheimer's disease,Maryland,948,20.5
2001,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1533,20.9
2001,Alzheimer's disease (G30),Alzheimer's disease,Michigan,1803,18.8
2001,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1173,22.1
2001,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,449,16.8
2001,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1106,17.8
2001,Alzheimer's disease (G30),Alzheimer's disease,Montana,249,24.9
2001,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,430,21.0
2001,Alzheimer's disease (G30),Alzheimer's disease,Nevada,211,14.9
2001,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,305,25.6
2001,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1376,15.3
2001,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,297,18.6
2001,Alzheimer's disease (G30),Alzheimer's disease,New York,1705,8.5
2001,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,1786,24.6
2001,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,224,25.5
2001,Alzheimer's disease (G30),Alzheimer's disease,Ohio,2367,20.0
2001,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,682,19.0
2001,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1030,27.6
2001,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,2753,17.6
2001,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,251,18.8
2001,Alzheimer's disease (G30),Alzheimer's disease,South Carolina,881,24.9
2001,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,156,16.0
2001,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,1148,21.2
2001,Alzheimer's disease (G30),Alzheimer's disease,Texas,3439,21.9
2001,Alzheimer's disease (G30),Alzheimer's disease,United States,53852,19.3
2001,Alzheimer's disease (G30),Alzheimer's disease,Utah,314,21.0
2001,Alzheimer's disease (G30),Alzheimer's disease,Vermont,149,23.3
2001,Alzheimer's disease (G30),Alzheimer's disease,Virginia,1184,19.8
2001,Alzheimer's disease (G30),Alzheimer's disease,Washington,2050,37.1
2001,Alzheimer's disease (G30),Alzheimer's disease,West Virginia,398,19.0
2001,Alzheimer's disease (G30),Alzheimer's disease,Wisconsin,1269,21.1
2001,Alzheimer's disease (G30),Alzheimer's disease,Wyoming,114,25.4
2000,Alzheimer's disease (G30),Alzheimer's disease,Alabama,895,20.4
2000,Alzheimer's disease (G30),Alzheimer's disease,Alaska,47,21.5
2000,Alzheimer's disease (G30),Alzheimer's disease,Arizona,1045,22.0
2000,Alzheimer's disease (G30),Alzheimer's disease,Arkansas,430,14.6
2000,Alzheimer's disease (G30),Alzheimer's disease,California,4419,15.8
2000,Alzheimer's disease (G30),Alzheimer's disease,Colorado,712,22.6
2000,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,526,13.1
2000,Alzheimer's disease (G30),Alzheimer's disease,Delaware,110,15.1
2000,Alzheimer's disease (G30),Alzheimer's disease,District of Columbia,75,13.1
2000,Alzheimer's disease (G30),Alzheimer's disease,Florida,3265,15.0
2000,Alzheimer's disease (G30),Alzheimer's disease,Georgia,1235,21.3
2000,Alzheimer's disease (G30),Alzheimer's disease,Hawaii,118,10.0
2000,Alzheimer's disease (G30),Alzheimer's disease,Idaho,262,22.6
2000,Alzheimer's disease (G30),Alzheimer's disease,Illinois,2154,17.7
2000,Alzheimer's disease (G30),Alzheimer's disease,Indiana,1209,20.4
2000,Alzheimer's disease (G30),Alzheimer's disease,Iowa,769,19.7
2000,Alzheimer's disease (G30),Alzheimer's disease,Kansas,630,20.2
2000,Alzheimer's disease (G30),Alzheimer's disease,Kentucky,845,22.1
2000,Alzheimer's disease (G30),Alzheimer's disease,Louisiana,811,20.9
2000,Alzheimer's disease (G30),Alzheimer's disease,Maine,466,31.6
2000,Alzheimer's disease (G30),Alzheimer's disease,Maryland,811,18.0
2000,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1433,19.8
2000,Alzheimer's disease (G30),Alzheimer's disease,Michigan,1646,17.5
2000,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1154,22.2
2000,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,443,16.5
2000,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1096,17.8
2000,Alzheimer's disease (G30),Alzheimer's disease,Montana,219,22.4
2000,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,353,17.4
2000,Alzheimer's disease (G30),Alzheimer's disease,Nevada,195,14.5
2000,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,273,23.4
2000,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1267,14.4
2000,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,275,17.7
2000,Alzheimer's disease (G30),Alzheimer's disease,New York,1539,7.8
2000,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,1725,24.3
2000,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,209,24.0
2000,Alzheimer's disease (G30),Alzheimer's disease,Ohio,2295,19.7
2000,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,638,17.7
2000,Alzheimer's disease (G30),Alzheimer's disease,Oregon,910,25.0
2000,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,2542,16.5
2000,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,242,18.4
2000,Alzheimer's disease (G30),Alzheimer's disease,South Carolina,874,25.1
2000,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,179,18.5
2000,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,1024,19.2
2000,Alzheimer's disease (G30),Alzheimer's disease,Texas,3184,20.5
2000,Alzheimer's disease (G30),Alzheimer's disease,United States,49558,18.1
2000,Alzheimer's disease (G30),Alzheimer's disease,Utah,342,23.6
2000,Alzheimer's disease (G30),Alzheimer's disease,Vermont,134,21.3
2000,Alzheimer's disease (G30),Alzheimer's disease,Virginia,1094,18.7
2000,Alzheimer's disease (G30),Alzheimer's disease,Washington,1799,33.4
2000,Alzheimer's disease (G30),Alzheimer's disease,West Virginia,361,17.2
2000,Alzheimer's disease (G30),Alzheimer's disease,Wisconsin,1177,19.9
2000,Alzheimer's disease (G30),Alzheimer's disease,Wyoming,102,23.1
